userID,itemID,rating,quantity
5,98609,3.0,2
5,57098,3.0,3
5,98925,4.0,24
5,98924,4.0,24
5,97184,5.0,6
5,96915,4.0,3
5,99864,4.0,24
5,99819,3.0,6
5,99978,4.0,1
5,99583,4.0,1
5,91947,1.0,1
5,99912,4.0,1
5,51199,4.0,1
5,99292,4.0,1
5,96985,4.0,1
5,96280,3.0,12
5,90896,3.0,1
5,99537,4.0,1
5,99517,3.0,1
5,96852,5.0,1
5,97165,3.0,25
5,5179,2.0,4
5,99784,4.0,6
5,99511,4.0,1
5,90306,4.0,1
5,97463,4.0,1
5,98907,3.0,1
5,99277,1.0,1
5,81559,4.0,1
5,22695,3.0,1
5,90557,5.0,1
5,92018,4.0,1
5,92020,3.0,2
5,78135,3.0,12
5,99912,3.0,12
5,96442,3.0,12
5,64092,4.0,12
5,99911,4.0,12
5,96280,4.0,12
5,99911,4.0,12
5,98302,4.0,2
5,99096,3.0,3
5,99342,4.0,2
5,92769,3.0,1
5,76026,5.0,1
5,98334,3.0,2
5,94427,3.0,1
5,85278,3.0,1
5,99937,5.0,4
5,33888,3.0,1
5,99583,3.0,1
5,99350,3.0,25
5,99445,3.0,4
5,99394,1.0,2
5,90306,2.0,3
5,90578,3.0,1
5,26992,3.0,2
5,99850,3.0,3
5,99519,3.0,1
5,99887,2.0,12
5,99871,4.0,4
5,99861,3.0,5
5,97082,3.0,4
5,78915,3.0,7
5,68862,3.0,8
5,93431,4.0,6
5,99927,3.0,1
5,78150,3.0,1
5,97210,4.0,1
5,99208,4.0,1
5,93068,4.0,2
5,99387,3.0,1
5,99415,2.0,12
5,99266,3.0,48
5,99267,4.0,48
5,99262,3.0,60
5,99374,4.0,6
5,90306,5.0,6
5,99208,3.0,3
5,29188,2.0,6
5,98873,4.0,3
5,99591,4.0,24
5,96647,3.0,24
5,99366,3.0,12
5,99048,3.0,24
5,99536,5.0,12
5,98974,4.0,6
5,98975,3.0,6
5,99757,4.0,9
5,98248,3.0,2
5,99808,3.0,30
5,99111,3.0,12
5,86854,5.0,1
5,96158,3.0,1
5,96094,4.0,1
5,12596,5.0,4
5,99926,3.0,6
5,99784,3.0,6
5,99883,3.0,1
5,99220,3.0,2
5,94382,4.0,1
5,99868,3.0,1
5,99727,4.0,1
5,99868,4.0,1
5,98937,5.0,1
5,99926,3.0,6
5,99522,4.0,12
5,93644,3.0,2
5,99160,2.0,1
5,90507,3.0,1
5,99986,3.0,2
5,99862,4.0,12
5,90507,3.0,2
5,99987,2.0,2
5,87969,3.0,2
5,98921,3.0,1
5,98907,4.0,1
5,99583,3.0,1
5,90307,1.0,1
5,97322,3.0,2
5,63572,5.0,2
5,29043,4.0,1
5,29043,5.0,1
5,86083,4.0,1
5,97874,5.0,2
5,90306,1.0,1
5,92643,4.0,2
5,23981,3.0,2
5,26044,3.0,1
5,99413,5.0,2
5,98056,3.0,1
5,30319,5.0,1
5,28213,4.0,1
5,99891,4.0,2
5,95557,3.0,1
5,92196,3.0,1
5,98448,3.0,1
5,28200,3.0,1
5,97810,3.0,1
5,94546,5.0,1
5,97691,5.0,1
5,98373,4.0,1
5,97572,3.0,1
5,99602,4.0,2
5,99398,4.0,2
5,90306,4.0,2
5,6952,5.0,2
5,91947,3.0,2
5,74184,3.0,1
5,99387,3.0,1
5,33555,3.0,1
5,96236,4.0,1
5,94352,3.0,1
5,95596,5.0,1
5,57979,3.0,1
5,99812,4.0,1
5,95041,5.0,1
5,18843,4.0,2
5,96160,3.0,1
5,96159,3.0,1
5,96161,5.0,1
5,93820,3.0,1
5,99602,4.0,6
5,98332,3.0,1
5,99767,3.0,1
5,78482,3.0,1
5,95394,3.0,1
5,96158,3.0,1
5,98706,3.0,7
5,99328,4.0,1
5,99326,3.0,1
5,99327,3.0,2
5,99751,3.0,1
5,90873,5.0,2
5,29498,4.0,1
5,89385,3.0,2
5,29498,3.0,1
5,99900,4.0,2
5,99088,3.0,1
5,99089,4.0,1
5,99834,4.0,1
5,99528,3.0,4
5,99461,5.0,6
5,99092,3.0,6
5,86857,3.0,1
5,93820,2.0,1
5,99767,4.0,1
5,99602,4.0,2
5,98925,3.0,1
5,98924,4.0,1
5,81559,4.0,1
5,73659,4.0,1
5,72712,5.0,1
5,97147,3.0,1
5,29498,3.0,1
5,99900,3.0,1
5,98084,4.0,1
5,97147,3.0,1
5,90749,3.0,1
5,90749,3.0,3
5,96853,5.0,1
5,99602,3.0,1
5,99385,3.0,1
5,99908,4.0,1
5,98794,3.0,4
5,98335,3.0,1
5,99261,4.0,1
5,96937,4.0,1
5,99259,3.0,2
5,99993,3.0,5
5,99990,3.0,5
5,99994,3.0,1
5,97714,3.0,1
5,86220,3.0,1
5,99338,3.0,1
5,72270,3.0,1
5,99537,3.0,1
5,99908,4.0,1
5,99772,3.0,3
5,99926,2.0,6
5,43109,3.0,4
5,92618,3.0,1
5,83945,5.0,1
5,86410,4.0,1
5,25873,3.0,1
5,21468,5.0,1
5,30319,5.0,1
5,99891,3.0,2
5,99261,5.0,2
5,96937,3.0,1
5,99651,4.0,9
5,98335,4.0,2
5,96937,5.0,1
5,99387,3.0,1
5,99649,4.0,3
5,87575,3.0,4
5,86410,3.0,2
5,99302,4.0,3
5,99875,5.0,1
5,98980,3.0,1
5,95596,4.0,1
5,99928,4.0,1
5,95557,1.0,1
5,24554,4.0,1
5,99583,3.0,1
5,86424,3.0,1
5,99193,3.0,2
5,99213,3.0,2
5,87270,4.0,2
5,76347,3.0,2
5,98575,4.0,2
5,99607,5.0,2
5,98629,3.0,10
5,98587,4.0,4
5,97489,2.0,4
5,97505,5.0,4
5,29637,3.0,4
5,95282,1.0,2
5,98206,3.0,1
5,54346,3.0,2
5,91111,5.0,3
5,73188,5.0,5
5,99652,3.0,5
5,99653,3.0,5
5,93399,3.0,1
5,26140,4.0,1
5,95473,3.0,1
5,99655,5.0,2
5,98892,4.0,6
5,99030,3.0,6
5,99048,4.0,5
5,99367,3.0,5
5,98343,3.0,1
5,99210,4.0,2
5,86005,4.0,1
5,99082,3.0,4
5,98450,3.0,3
5,99309,3.0,4
5,87448,3.0,3
5,99310,3.0,4
5,99315,3.0,3
5,53447,3.0,2
5,26044,4.0,5
5,94919,4.0,2
5,99314,4.0,3
5,99536,2.0,24
5,99908,4.0,20
5,99772,4.0,20
5,29377,3.0,1
5,80635,5.0,4
5,22695,4.0,3
5,98073,4.0,3
5,97703,3.0,1
5,98566,4.0,3
5,98440,3.0,4
6,86005,4.5,3
6,94544,4.5,3
6,49689,3.0,6
6,93068,4.5,6
6,99603,4.0,11
6,99602,5.0,6
6,99393,5.0,3
6,29243,3.0,2
6,87805,5.0,24
6,99986,5.0,24
6,99374,2.0,58
6,90306,3.0,58
6,99926,2.5,24
6,90306,3.0,160
6,99374,5.0,160
6,96173,3.5,48
6,99409,4.0,192
6,99923,4.0,96
6,98610,4.5,24
6,99607,3.0,20
6,99836,4.0,96
6,99812,4.0,72
6,99766,1.5,144
6,99146,4.0,60
6,70956,4.0,60
6,84714,4.0,60
6,99350,5.0,100
6,99788,4.5,96
6,76347,5.0,30
6,95016,1.5,180
6,97009,5.0,216
6,99812,3.5,48
6,90306,5.0,18
6,29188,4.0,18
6,70377,3.0,12
6,29377,3.0,6
6,98674,0.5,12
6,98706,4.0,24
6,99706,1.5,12
6,99707,4.5,6
6,98975,5.0,6
6,99267,2.0,48
6,99514,3.5,48
6,87448,5.0,3
6,85290,1.5,1
6,29043,3.0,12
6,73798,4.5,1
6,26044,2.0,2
6,94923,2.5,1
6,23981,1.5,1
6,94922,3.5,2
6,99882,4.5,1
6,97570,4.0,6
6,99473,4.5,1
6,49745,1.5,6
6,98360,4.5,1
6,98992,1.5,2
6,98053,1.0,15
6,94241,3.5,3
6,99812,5.0,4
6,72390,4.0,1
6,94352,2.5,3
6,91611,3.0,1
6,99755,4.0,1
6,99655,2.0,1
6,99657,2.0,1
6,99656,4.0,1
6,99517,0.5,1
6,99537,4.5,1
6,83458,1.0,3
6,92603,1.5,3
6,99463,1.5,1
6,94532,3.0,1
6,30308,4.0,8
6,52479,4.0,3
6,13161,4.0,4
6,20275,4.5,6
6,99434,4.5,6
6,99142,3.5,6
6,99341,3.5,6
6,44816,0.5,2
6,87288,4.0,1
6,99772,3.0,12
6,99908,3.0,12
6,90307,1.5,6
6,98656,5.0,4
6,87134,4.5,6
6,53470,4.5,6
6,44195,4.0,6
6,78841,4.5,4
6,99832,4.0,4
6,99551,4.0,4
6,90306,0.5,18
6,99126,4.5,12
6,98970,4.5,12
6,93431,2.0,12
6,98593,4.5,24
6,78915,4.0,24
6,97082,3.0,24
6,99374,4.0,6
6,91288,4.5,6
6,6952,3.5,12
6,98851,2.5,3
6,99989,2.0,10
6,99990,4.5,10
6,99829,4.5,10
6,99903,3.5,10
6,99649,1.0,100
6,99650,1.0,10
6,99302,4.5,10
6,99301,1.5,10
6,99300,1.0,20
6,98951,3.5,12
6,99086,1.0,240
6,99193,4.5,2
6,87270,4.0,2
6,99583,4.0,2
6,75052,3.5,6
6,98457,4.0,1
6,99208,1.0,3
6,98873,2.5,3
6,94922,2.5,4
6,99788,4.0,9
6,96984,3.0,6
6,98849,3.5,12
6,99897,2.0,8
6,99298,3.5,8
6,92769,2.0,3
6,99591,1.5,24
6,96575,2.0,12
6,97189,3.5,12
6,98630,3.5,12
6,95674,1.0,4
6,99896,2.0,2
6,86424,1.0,2
6,76923,3.0,4
6,82188,4.5,2
6,96994,3.5,2
6,99360,3.5,48
6,98729,4.5,6
6,84170,4.0,4
6,98439,4.5,12
6,99367,1.0,12
6,90352,0.5,6
6,89271,1.0,6
6,84614,1.0,6
6,94611,4.5,6
6,92091,2.5,12
6,99416,4.5,12
6,99370,3.5,12
6,99630,0.5,6
6,99781,3.0,2
7,98141,4.0,2
7,92512,2.0,2
7,99305,4.0,48
7,97156,4.0,18
7,33992,3.0,1
7,99485,5.0,10
7,99487,3.0,10
7,98694,4.0,12
7,99755,5.0,2
7,97149,3.0,2
7,98360,3.0,4
7,99415,4.0,2
7,97116,2.0,1
7,99370,5.0,3
7,90306,4.0,2
7,78096,3.0,18
7,38743,4.0,9
7,77422,3.0,6
7,75052,3.0,6
7,99330,3.0,6
7,99294,5.0,6
7,96935,3.0,1
7,99260,3.0,1
7,99208,4.0,8
7,53447,3.0,10
7,26992,5.0,3
7,99654,3.0,2
7,99655,3.0,2
7,99657,5.0,2
7,91855,5.0,2
7,91854,3.0,2
7,98707,4.0,4
7,98708,5.0,2
7,99617,1.0,1
7,96989,3.0,1
7,98706,4.0,8
7,97320,3.0,2
7,97320,4.0,2
7,97978,2.0,3
7,99782,5.0,15
7,99861,3.0,3
7,84170,3.0,2
7,98582,3.0,1
7,98853,5.0,6
7,99591,3.0,24
7,99928,4.0,2
7,99443,3.0,2
8,98970,3.0,2
8,99653,3.0,1
8,96202,4.0,2
8,98851,3.0,1
8,72390,3.0,2
8,94919,4.0,1
8,98873,5.0,1
8,87448,2.0,1
8,53447,4.0,1
8,73311,5.0,2
8,99372,5.0,5
8,97189,4.0,2
8,99218,2.0,1
8,73313,3.0,2
8,99234,4.0,2
8,96659,3.0,2
8,68568,5.0,1
8,99217,3.0,1
8,99888,2.0,1
8,92769,2.0,2
8,98788,3.0,3
8,46360,3.0,2
8,99926,1.0,6
8,99048,1.0,2
8,98439,5.0,1
8,87981,4.0,1
8,50288,3.0,4
8,99644,4.0,4
8,99645,4.0,2
8,98014,4.0,1
8,99927,5.0,2
8,99981,1.0,1
8,76347,1.0,2
8,99896,3.0,1
8,26992,3.0,3
8,91947,4.0,6
8,6952,1.0,2
8,26044,4.0,4
8,99314,5.0,2
8,6952,5.0,8
8,96202,4.0,4
8,99271,1.0,12
8,19928,4.0,25
8,27779,2.0,25
8,25781,4.0,192
8,99768,2.0,24
9,99515,1.0,12
9,99767,3.5,6
9,76347,4.0,2
9,99704,3.5,12
9,99591,4.0,24
9,99316,0.5,16
9,99990,3.0,20
9,99903,3.0,10
9,91452,3.0,12
9,97714,3.5,10
9,99820,4.0,10
9,97417,0.5,8
9,63358,3.5,6
9,63359,0.5,6
9,97184,1.0,6
9,99819,0.5,4
9,99926,4.0,72
9,99160,3.0,6
9,99986,3.5,12
9,99923,4.5,64
9,99208,4.5,2
9,98070,4.0,1
9,98848,4.0,1
9,98332,3.0,1
9,58641,3.5,1
9,8325,3.0,6
9,98477,3.0,2
9,90728,4.0,12
9,93820,3.0,288
9,99055,3.0,108
9,95446,3.0,288
9,13161,3.5,33
9,99721,4.0,1
9,81967,4.0,12
9,78250,4.0,3
9,30239,3.0,100
9,48485,4.0,12
9,95110,4.0,8
9,86751,4.5,12
9,31248,3.5,36
9,3541,4.0,12
9,98180,3.5,1
9,98179,5.0,1
9,95344,3.5,3
9,99808,5.0,90
9,99387,3.5,3
9,26303,3.5,48
9,1166,3.0,48
9,69922,5.0,48
9,78250,2.5,24
9,78251,3.5,81
9,1256,1.0,24
9,78247,3.5,12
9,81967,2.5,24
9,54244,4.5,24
9,99387,3.0,1
9,13161,3.0,96
9,99434,5.0,144
9,19928,3.0,25
9,31248,4.0,6
9,30310,2.5,6
9,24231,3.0,6
9,99171,5.0,6
9,13173,5.0,6
9,26542,3.0,6
9,11450,4.5,6
9,98883,1.5,48
9,30317,3.5,6
9,27377,3.5,6
9,99922,3.0,6
9,98707,3.5,16
9,96590,4.5,16
9,30323,2.5,1
9,97594,2.0,6
9,98874,3.0,6
9,46821,2.0,3
9,99118,2.5,3
9,72712,3.5,6
9,73659,4.5,6
9,99044,0.5,12
9,97501,3.5,48
9,31405,4.0,7
9,99208,4.5,1
9,23981,3.0,8
9,99387,3.0,1
9,70373,0.5,1
9,29730,5.0,1
9,98997,2.5,1
9,85756,3.5,1
9,30313,3.0,1
9,29041,3.5,1
9,98729,3.5,1
9,98760,2.5,1
9,45610,3.0,1
9,98656,3.0,1
9,99766,2.0,12
9,13178,3.0,1
9,99808,5.0,30
9,98332,3.5,2
9,58641,2.5,2
9,99620,5.0,1
9,99428,3.5,1
9,99987,3.5,1
9,82194,2.0,1
9,72390,3.5,1
9,29498,3.0,1
9,98821,3.5,1
9,99990,4.0,2
9,99991,3.0,2
9,99812,3.0,1
9,95827,5.0,1
9,82105,5.0,1
9,99981,4.5,1
9,97534,4.0,1
9,1233,4.0,1
9,92117,3.0,1
9,99971,3.5,1
9,90511,5.0,1
9,99787,0.5,1
9,52809,1.0,2
9,98912,3.0,24
9,99434,4.0,1
9,27569,4.0,1
9,70376,4.0,1
9,81967,2.5,36
9,29618,3.5,12
9,27345,4.5,12
9,80652,1.0,2
9,3541,2.0,12
9,78251,0.5,81
9,78250,0.5,24
9,69922,4.0,48
9,78250,4.0,3
9,81967,4.5,12
9,54244,4.0,24
9,81967,1.0,24
9,78247,3.5,12
9,1256,5.0,24
9,82416,4.0,6
9,78150,5.0,3
10,99833,5.0,2
10,98775,3.0,4
10,99976,4.0,2
10,88066,2.0,2
10,98721,3.0,8
10,99897,5.0,8
10,86854,5.0,2
10,23981,3.0,4
10,98735,3.0,6
10,99641,4.0,6
10,26044,3.0,6
10,97703,4.0,4
